IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,true,,,,,,,,,,,,,0.1,,,,,,0.1,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,HUN,Hungary,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,PER,Peru,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,true,,,,,,,,,,,,,0.2,,,,,,0.2,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,AND,Andorra,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,FRA,France,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,POL,Poland,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,true,,,,,,,,,,,,,0.3,,,,,,0.3,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2022,true,,,,,,,,,,,,,0.4,,,,,,0.4,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,COG,Congo,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,true,,,,,,,,,,,,,0.5,,,,,,0.5,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,DMA,Dominica,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,GRD,Grenada,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
HEPATITIS_HCV_PREVALENCE_PER100,Prevalence of chronic hepatitis C (HCV) ) in the general population (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2022,true,,,,,,,,,,,,,0.6,,,,,,0.6,,,EN,2025-01-07T18:30:00.000Z
